vin,year,make,model,trim,status,primary_pn,all_pns,expected_pns,matched,duration_s,error
5TDAAAB51TS110525,2026,TOYOTA,Grand Highlander,,DEALER_VERIFIED_BY_VIN,8990H-48052,"8990H-48052, 8990H-08021, 8990H-12640",,unknown,92,
5TDZRKEC8TS306831,2026,TOYOTA,Sienna,Limited,DEALER_VERIFIED_BY_VIN,8990H-08021,"8990H-08021, 8990H-08022, 8990H-08043, 8990H-12561",,unknown,182,
7MUAAABG3TV162973,2026,TOYOTA,Corolla Cross,L,DEALER_VERIFIED_BY_VIN,8990H-12460,"8990H-12460, 8990H-12561, 8990H-12640",,unknown,262,
7SVAAAAA4TX004844,2026,TOYOTA,Sequoia,,DEALER_VERIFIED_BY_VIN,8990H-08043,"8990H-08043, 8990H-42521",,unknown,338,
JTDAAAAF9T3042017,2026,TOYOTA,Crown,,DEALER_VERIFIED_BY_VIN,8990H-12561,"8990H-12561, 8990H-30191, 8990H-30260",,unknown,408,
JTDACAAJ9T3040217,2026,TOYOTA,Crown Signia,,DEALER_VERIFIED_BY_VIN,8990H-08043,"8990H-08043, 8990H-30260",,unknown,489,
JTDACAAJ5S3026443,2025,TOYOTA,Crown Signia,,DEALER_VERIFIED_BY_VIN,8990H-12561,"8990H-12561, 8990H-30260",,unknown,571,
JTNABAAE4TA024584,2026,TOYOTA,GR Corolla,,DEALER_VERIFIED_BY_VIN,8990H-12461,"8990H-12461, 8990H-42050, 8990H-42730, 8990H-42861, 8990H-60790",,unknown,668,
